Trajectory,Disease list,Drug,FDR,PubMed count avg,AI
3,"['H73', 'K92']",Amprenavir,0.026913657,4.0,0
3,"['H73', 'K92']",Methazolamide,0.031236161,1.5,1
3,"['H73', 'K92']",Delavirdine,0.022881383,1.5,0
3,"['H73', 'K92']",Paroxetine,0.044524904,9.0,1
3,"['H73', 'K92']",Carbinoxamine,0.01925776,0.0,1
3,"['H73', 'K92']",Tranylcypromine,0.022881383,5.5,1
3,"['H73', 'K92']",Dolasetron,0.006329798,0.0,1
3,"['H73', 'K92']",Methimazole,0.022881383,31.0,0
3,"['H73', 'K92']",Brompheniramine,0.039905834,1.5,1
3,"['H73', 'K92']",Loperamide,0.035307183,85.0,1
3,"['H73', 'K92']",Donepezil,0.009160715,14.5,1
3,"['H73', 'K92']",Perphenazine,0.031236161,4.5,1
3,"['H73', 'K92']",Terbinafine,0.026913657,10.0,1
3,"['H73', 'K92']",Eprosartan,0.00382429,1.0,0
3,"['H73', 'K92']",Ondansetron,0.035307183,28.5,1
3,"['H73', 'K92']",Quinidine,0.008192668,22.5,0
3,"['H73', 'K92']",Zalcitabine,0.039905834,51.0,0
3,"['H73', 'K92']",Phenprocoumon,0.01221457,4.0,0
3,"['H73', 'K92']",Isoniazid,0.044524904,128.0,0
3,"['H73', 'K92']",Carboplatin,0.04916748,56.0,0
3,"['H73', 'K92']",Desloratadine,0.01221457,3.0,1
3,"['H73', 'K92']",Azelastine,0.039905834,2.5,1
3,"['H73', 'K92']",Formoterol,0.015571551,2.5,0
3,"['H73', 'K92']",Sulfamethoxazole,0.031236161,121.0,1
3,"['H73', 'K92']",Methoxyflurane,0.044524904,10.5,1
3,"['H73', 'K92']",Tolterodine,0.022881383,1.0,1
3,"['H73', 'K92']",Selegiline,0.035307183,10.5,1
3,"['H73', 'K92']",Promethazine,0.04916748,11.0,1
3,"['H73', 'K92']",Diphenhydramine,0.035307183,20.0,1
3,"['H73', 'K92']",Atorvastatin,0.0062462,106.0,0
3,"['H73', 'K92']",Tegaserod,0.026913657,18.0,1
3,"['H73', 'K92']",Fluvastatin,0.003539954,13.5,0
3,"['H73', 'K92']",Sertraline,0.044524904,0.0,0
3,"['H73', 'K92']",Nifedipine,0.0062462,99.0,0
3,"['H73', 'K92']",Bicalutamide,0.009160715,2.5,0
3,"['H73', 'K92']",Rabeprazole,0.022881383,46.0,1
3,"['H73', 'K92']",Proguanil,0.015571551,5.0,0
3,"['H73', 'K92']",Pioglitazone,0.035307183,147.0,0
3,"['H73', 'K92']",Carvedilol,0.008927828,18.0,1
3,"['H73', 'K92']",Sulfinpyrazone,0.039905834,1.0,1
3,"['H73', 'K92']",Bupropion,0.035307183,11.5,0
3,"['H73', 'K92']",Moclobemide,0.01221457,2.5,1
3,"['H73', 'K92']",Idarubicin,0.006329798,18.0,0
3,"['H73', 'K92']",Propafenone,0.026913657,3.5,0
3,"['H73', 'K92']",Dexfenfluramine,0.01925776,1.0,0
3,"['H73', 'K92']",Flecainide,0.009160715,2.5,0
3,"['H73', 'K92']",Rifapentine,0.01925776,1.0,0
3,"['H73', 'K92']",Saquinavir,0.003539954,4.5,0
3,"['H73', 'K92']",Dexamethasone,0.008927828,478.0,1
3,"['H73', 'K92']",Clomipramine,0.035307183,5.5,1
3,"['H73', 'K92']",Arformoterol,0.009160715,2.0,1
3,"['H73', 'K92']",Pranlukast,0.022881383,4.0,1
3,"['H73', 'K92']",Acenocoumarol,0.015571551,10.0,0
3,"['H73', 'K92']",Aminophenazone,0.026913657,0.0,0
3,"['H73', 'K92']",Antipyrine,0.039905834,99.0,0
3,"['H73', 'K92']",Lopinavir,0.022881383,14.0,0
3,"['H73', 'K92']",Etoricoxib,0.015571551,6.5,1
3,"['H73', 'K92']",Flunarizine,0.031236161,1.5,1
3,"['H73', 'K92']",Nilotinib,0.026913657,7.5,0
3,"['H73', 'K92']",Clevidipine,0.031236161,0.0,1
3,"['H73', 'K92']",Ospemifene,0.01221457,0.0,1
3,"['H73', 'K92']",Trabectedin,0.01221457,4.5,0
3,"['H73', 'K92']",Histamine,0.001591521,882.5,1
3,"['H73', 'K92']",Abiraterone,0.031236161,1.5,0
3,"['H73', 'K92']",Tapentadol,0.031236161,0.5,1
3,"['H73', 'K92']",Dapagliflozin,0.031236161,34.0,1
3,"['H73', 'K92']",Artemether,0.01221457,17.5,0
3,"['H73', 'K92']",Sulfaphenazole,0.01221457,1.0,0
3,"['H73', 'K92']",Sulconazole,0.00382429,0.0,1
3,"['H73', 'K92']",Parecoxib,0.006329798,3.5,1
3,"['H73', 'K92']",Ticagrelor,0.009160715,4.5,0
3,"['H73', 'K92']",Pitavastatin,0.044524904,8.0,0
3,"['H73', 'K92']",Fingolimod,0.01925776,33.0,0
3,"['H73', 'K92']",Enzalutamide,0.026913657,2.5,0
3,"['H73', 'K92']",Netupitant,0.009160715,0.5,1
3,"['H73', 'K92']",Vortioxetine,0.044524904,0.5,1
3,"['H73', 'K92']",Stiripentol,0.01925776,0.0,1
3,"['H73', 'K92']",Manidipine,0.022881383,0.5,0
3,"['H73', 'K92']",Ixazomib,0.015571551,0.5,0
3,"['H73', 'K92']",Rose bengal,0.006329798,119.0,0
3,"['H73', 'K92']",Asunaprevir,0.031236161,4.5,0
3,"['H73', 'K92']",Rupatadine,0.01221457,0.0,1
3,"['H73', 'K92']",Curcumin,0.001591521,293.0,1
3,"['H73', 'K92']",Diacerein,0.01925776,4.0,1
3,"['H73', 'K92']",Letermovir,0.003539954,1.5,0
3,"['H73', 'K92']",Cimicifuga racemosa,0.009160715,4.5,0
4,"['A41', 'C91', 'N10']",Caffeine,0.000938891,40.333333333333336,0
4,"['A41', 'C91', 'N10']",Sorafenib,0.00163369,20.666666666666668,1
4,"['A41', 'C91', 'N10']",Trimethoprim,0.02337599,460.3333333333333,1
4,"['A41', 'C91', 'N10']",Methotrexate,0.0314753,1556.6666666666667,1
4,"['A41', 'C91', 'N10']",Imatinib,0.017940175,358.6666666666667,1
4,"['A41', 'C91', 'N10']",Dasatinib,7.158532482747722e-06,185.33333333333337,1
4,"['A41', 'C91', 'N10']",Sunitinib,0.006290002,7.666666666666667,1
4,"['A41', 'C91', 'N10']",Nilotinib,0.002357317,51.333333333333336,1
4,"['A41', 'C91', 'N10']",Bosutinib,0.003712229,10.333333333333334,1
4,"['A41', 'C91', 'N10']",Regorafenib,0.001852646,3.6666666666666665,1
4,"['A41', 'C91', 'N10']",Ponatinib,8.22345502112547e-07,75.66666666666667,1
4,"['A41', 'C91', 'N10']",Nintedanib,0.002991921,2.6666666666666665,1
4,"['A41', 'C91', 'N10']",Isosorbide,0.007398631,2.6666666666666665,0
4,"['A41', 'C91', 'N10']",Venetoclax,0.012152991,373.6666666666667,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Betaxolol,0.013955255,0.1666666666666666,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Midodrine,0.000411337,0.1666666666666666,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Bethanidine,0.008509639,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Isoetarine,0.003809668,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Ziprasidone,9.692554284853132e-06,0.5,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Cabergoline,7.580354384156691e-10,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Metoprolol,0.026795382,2.3333333333333335,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Ropinirole,0.010177448,0.1666666666666666,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Dapiprazole,6.359127921773224e-05,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Amitriptyline,9.226813689559769e-05,2.3333333333333335,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Olanzapine,2.5314467457709623e-06,2.1666666666666665,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Atenolol,0.008509639,0.8,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Alfuzosin,0.000411337,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Clozapine,4.51242899081164e-05,2.1666666666666665,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Norepinephrine,4.5179779789204986e-12,20.2,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Mirtazapine,2.814147808236041e-06,1.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Timolol,0.026795382,1.1666666666666667,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Phenylephrine,0.000411337,3.3333333333333335,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Phenylpropanolamine,0.0007118,0.5,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Loxapine,5.323470282605062e-07,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Pramipexole,0.008927828,0.1666666666666666,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Promazine,0.000763859,0.5,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Dipivefrin,0.000411337,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Prazosin,9.142659383976807e-06,0.3333333333333333,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Imipramine,0.007461228,1.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Chlorpromazine,0.003099796,7.166666666666667,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Brimonidine,0.000198688,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Sotalol,0.008509639,0.3333333333333333,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Carteolol,0.008509639,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Nortriptyline,9.692554284853132e-06,0.6666666666666666,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Amoxapine,0.020055982,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Lamotrigine,0.000914121,1.8333333333333333,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Propranolol,0.007679798,17.166666666666668,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Clonidine,2.7357313162113356e-07,2.6666666666666665,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Enalapril,0.041894415,27.833333333333332,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Lisuride,0.010177448,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Doxazosin,0.002910717,0.3333333333333333,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Labetalol,0.000411337,0.3333333333333333,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Bisoprolol,0.013955255,0.8,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Nicardipine,0.021929422,1.1666666666666667,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Guanabenz,0.008509639,0.3333333333333333,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Trazodone,0.005510348,0.3333333333333333,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Epinephrine,2.9448940616570657e-12,160.4,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Phentolamine,8.397891992354148e-07,1.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Ergotamine,2.195037742881924e-05,2.2,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Tizanidine,0.000411337,0.1666666666666666,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Tamsulosin,0.0007118,0.1666666666666666,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Apomorphine,0.008927828,1.3333333333333333,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Methoxamine,6.359127921773224e-05,0.5,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Trimipramine,2.197706119175878e-06,0.3333333333333333,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Risperidone,7.452894726684258e-07,2.1666666666666665,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Epinastine,0.002910717,2.8,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Propiomazine,0.000266413,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Tolazoline,5.2217974871941794e-08,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Fenoldopam,2.633890671834031e-09,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Dobutamine,0.000411337,0.6,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Pseudoephedrine,0.000202542,4.25,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Benzphetamine,0.034020418,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Alprenolol,0.000411337,0.5,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Terbutaline,0.000198688,3.8333333333333335,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Quinapril,0.013955255,2.1666666666666665,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Quinidine,0.002189266,1.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Phenoxybenzamine,5.62918377790405e-10,0.5,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Maprotiline,0.008927828,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Oxymetazoline,1.600860811387103e-10,1.2,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Salmeterol,0.001111991,2.5,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Fexofenadine,0.041894415,28.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Pindolol,0.0007118,0.5,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Apraclonidine,6.359127921773224e-05,0.1666666666666666,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Formoterol,0.001111991,2.3333333333333335,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Salbutamol,0.000198688,15.8,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Guanfacine,0.020162363,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Ergoloid mesylate,0.020162363,0.8333333333333334,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Isoprenaline,0.002910717,5.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Arbutamine,6.359127921773224e-05,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Carvedilol,5.370466145801162e-09,0.5,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Doxepin,3.524772941644514e-07,9.5,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Nefazodone,0.008927828,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Desipramine,0.000285972,0.6666666666666666,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Terazosin,0.001111991,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Escitalopram,0.049991446,1.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Pergolide,7.452894726684258e-07,0.1666666666666666,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Acebutolol,0.020162363,0.6666666666666666,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Bromocriptine,1.307198034953918e-06,0.5,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Nadolol,0.008509639,0.6666666666666666,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Levobunolol,0.003809668,0.1666666666666666,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Metipranolol,0.003809668,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Quetiapine,5.323470282605062e-07,0.6666666666666666,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Aripiprazole,8.025979215143817e-06,0.8333333333333334,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Paliperidone,5.431619219343873e-07,0.6666666666666666,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Fenoterol,6.359127921773224e-05,0.8333333333333334,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Pirbuterol,0.003809668,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Bevantolol,6.359127921773224e-05,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Penbutolol,0.020162363,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Ephedra,7.795640036258911e-08,4.333333333333333,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Mephentermine,0.003809668,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Yohimbine,0.006506315,2.8333333333333335,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Methotrimeprazine,4.714188972296832e-08,0.3333333333333333,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Clenbuterol,0.001111991,0.5,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Dextroamphetamine,0.034020418,1.6,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Methamphetamine,0.006506315,1.3333333333333333,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Phendimetrazine,0.008509639,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Oxprenolol,0.000411337,0.1666666666666666,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Propericiazine,0.013955255,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Acepromazine,0.041894415,1.8333333333333333,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Thioproperazine,0.041894415,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Zuclopenthixol,0.001620922,0.1666666666666666,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Celiprolol,8.422461280687444e-10,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Dronedarone,4.714188972296832e-08,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Nebivolol,0.008509639,0.2,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Iloperidone,0.010177448,0.1666666666666666,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Sertindole,0.002910717,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Mianserin,8.251221207799153e-05,0.5,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Pizotifen,8.080196690876468e-09,0.3333333333333333,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Silodosin,0.001111991,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Asenapine,8.44821371371312e-08,0.1666666666666666,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Droxidopa,8.292625843524519e-14,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Xylometazoline,1.600860811387103e-10,0.8333333333333334,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Naphazoline,0.003809668,0.1666666666666666,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Bopindolol,0.000411337,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Bupranolol,6.359127921773224e-05,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Lurasidone,0.034020418,0.1666666666666666,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Brexpiprazole,0.034020418,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Dosulepin,0.008927828,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Lorpiprazole,0.002219061,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Pipamperone,0.041894415,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Racepinephrine,2.322281725788069e-16,0.8333333333333334,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Dihydroergocornine,0.008509639,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",DL-Methylephedrine,6.359127921773224e-05,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Tiapride,0.020162363,0.0,1
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Dihydroergocristine,0.013955255,0.0,0
5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Aripiprazole lauroxil,8.025979215143817e-06,0.0,0
6,"['B00', 'B08', 'B34', 'B37', 'B99', 'D50', 'H10', 'J00', 'J02', 'J04', 'J12', 'J15', 'J31', 'J38', 'J40', 'K52']",Gefitinib,0.028732595,7.375,1
6,"['B00', 'B08', 'B34', 'B37', 'B99', 'D50', 'H10', 'J00', 'J02', 'J04', 'J12', 'J15', 'J31', 'J38', 'J40', 'K52']",Beclomethasone dipropionate,0.033612426,26.9375,1
